Date,Year,WeeklyMean,WeeklyLower,WeeklyUpper,linear_Prognose,linear_CI_Lower,linear_CI_Upper,linear_Mean_Typical,logistic_Prognose,logistic_CI_Lower,logistic_CI_Upper,logistic_Mean_Typical,exponential_Prognose,exponential_CI_Lower,exponential_CI_Upper,exponential_Mean_Typical
2003-06-23,2003,1.0063374910154324,0.9788899950513353,1.0337849869795293,1.803845773995532,1.7639597710825063,1.8628805465371117,1.8134201588098091,1.7435186393720494,1.7639597710825063,1.8628805465371117,1.8134201588098091,1.8008117891281226,1.7639597710825063,1.8628805465371117,1.8134201588098091
2003-06-30,2003,0.9947283176446261,0.9731689254341706,1.0162877098550818,1.7982152986926012,1.7536504036323755,1.8313504531588574,1.7925004283956163,1.7555766969828286,1.7536504036323755,1.8313504531588574,1.7925004283956163,1.7663216658525653,1.7536504036323755,1.8313504531588574,1.7925004283956163
2003-07-07,2003,0.9723875401924162,0.912196338933112,1.0325787414517205,1.800056444490989,1.6437778027574679,1.8607068920960004,1.7522423474267341,1.743056000902393,1.6437778027574679,1.8607068920960004,1.7522423474267341,1.8097836918518881,1.6437778027574679,1.8607068920960004,1.7522423474267341
2003-07-14,2003,0.9270435334851957,0.8531485316518832,1.0009385353185083,1.7631897044309148,1.5373736540366936,1.803691240643952,1.6705324473403227,1.71111332417064,1.5373736540366936,1.803691240643952,1.6705324473403227,1.7452257080699334,1.5373736540366936,1.803691240643952,1.6705324473403227
2003-07-21,2003,0.8621953016509013,0.7860599599201106,0.938330643381692,1.6959157939812923,1.4164800477760393,1.690871819373809,1.5536759335749242,1.6294690389603175,1.4164800477760393,1.690871819373809,1.5536759335749242,1.6409431806330474,1.4164800477760393,1.690871819373809,1.5536759335749242
2003-07-28,2003,0.812673723046604,0.7509030845799778,0.8744443615132302,1.5696864065463947,1.35312735841312,1.575748739446841,1.4644380489299804,1.5949102472400774,1.35312735841312,1.575748739446841,1.4644380489299804,1.537622940227248,1.35312735841312,1.575748739446841,1.4644380489299804
2003-08-04,2003,0.791985289595399,0.7484415164175662,0.8355290627732319,1.5099520637448152,1.3486916125844544,1.5056233711173639,1.4271574918509091,1.499684358450794,1.3486916125844544,1.5056233711173639,1.4271574918509091,1.4741893706824738,1.3486916125844544,1.5056233711173639,1.4271574918509091
2003-08-11,2003,0.7999149303683587,0.7610377768451543,0.8387920838915631,1.5087492198819206,1.371390073874968,1.5115033351725968,1.4414467045237824,1.4787755770348687,1.371390073874968,1.5115033351725968,1.4414467045237824,1.4105736973302576,1.371390073874968,1.5115033351725968,1.4414467045237824
2003-08-18,2003,0.8258284876704038,0.7750788522383673,0.8765781231024404,1.526801328836018,1.396692091733538,1.5795937778305977,1.4881429347820678,1.4283228026053956,1.396692091733538,1.5795937778305977,1.4881429347820678,1.4688364540324337,1.396692091733538,1.5795937778305977,1.4881429347820678
2003-08-25,2003,0.8557834261612223,0.8048884117621227,0.9066784405603219,1.5333626249915913,1.450408917995345,1.6338345498897,1.5421217339425226,1.4321993983687828,1.450408917995345,1.6338345498897,1.5421217339425226,1.5307169183238176,1.450408917995345,1.6338345498897,1.5421217339425226
2003-09-01,2003,0.8794816884195927,0.8192381023149619,0.9397252745242236,1.566246933896024,1.4762670603715613,1.693384944692651,1.5848260025321061,1.502769474736828,1.4762670603715613,1.693384944692651,1.5848260025321061,1.6176901902002774,1.4762670603715613,1.693384944692651,1.5848260025321061
2003-09-08,2003,0.8910440505505951,0.8176783250678646,0.9644097760333256,1.582233909833289,1.4734563417722921,1.7378664164120528,1.6056613790921723,1.5459801894948124,1.4734563417722921,1.7378664164120528,1.6056613790921723,1.6699698241527041,1.4734563417722921,1.7378664164120528,1.6056613790921723
2003-09-15,2003,0.8901124645911825,0.8190046760915938,0.9612202530907713,1.5559194373108176,1.475846426317052,1.73211889606957,1.603982661193311,1.6226795923292219,1.475846426317052,1.73211889606957,1.603982661193311,1.6427081796867697,1.475846426317052,1.73211889606957,1.603982661193311
2003-09-22,2003,0.9009836176255422,0.8396844055233808,0.9622828297277037,1.6316263970292035,1.513111298753132,1.7340336591693222,1.6235724789612271,1.617554199320675,1.513111298753132,1.7340336591693222,1.6235724789612271,1.6497451008860333,1.513111298753132,1.7340336591693222,1.6235724789612271
2003-09-29,2003,0.9141266256882948,0.8861457130012946,0.942107538375295,1.6570290154593286,1.596834574828333,1.6976777841522817,1.6472561794903073,1.666516429258978,1.596834574828333,1.6976777841522817,1.6472561794903073,1.6233648300097454,1.596834574828333,1.6976777841522817,1.6472561794903073
2003-10-06,2003,0.9381243215511873,0.9174497080939092,0.9587989350084654,1.694662877892208,1.6532443739852245,1.7277556808852546,1.6905000274352395,1.678185631085404,1.6532443739852245,1.7277556808852546,1.6905000274352395,1.6663841830460093,1.6532443739852245,1.7277556808852546,1.6905000274352395
2003-10-13,2003,0.9458047447617549,0.9249354314794543,0.9666740580440555,1.6664353735047555,1.6667336475259769,1.741946652595388,1.7043401500606823,1.719017896954087,1.6667336475259769,1.741946652595388,1.7043401500606823,1.6840550699964267,1.6667336475259769,1.741946652595388,1.7043401500606823
2003-10-20,2003,0.968926506604661,0.9339889983509145,1.0038640148584075,1.7091486505611175,1.6830481750283481,1.8089629547748503,1.746005564901599,1.7113877133730753,1.6830481750283481,1.8089629547748503,1.746005564901599,1.7105738344927233,1.6830481750283481,1.8089629547748503,1.746005564901599
2003-10-27,2003,0.9830504319025005,0.9285816222766405,1.0375192415283605,1.6935555143988408,1.6733040833425064,1.8696096732341057,1.771456878288306,1.7205442727395248,1.6733040833425064,1.8696096732341057,1.771456878288306,1.7923221646675962,1.6733040833425064,1.8696096732341057,1.771456878288306
2003-11-03,2003,1.0270044424395122,0.973418702859602,1.0805901820194224,1.7191586303860524,1.7541005025530028,1.9472235079989992,1.850662005276001,1.7967008593681297,1.7541005025530028,1.9472235079989992,1.850662005276001,1.833426142969803,1.7541005025530028,1.9472235079989992,1.850662005276001
2003-11-10,2003,1.0642471671611595,1.010360752428325,1.1181335818939941,1.8205965013089027,1.8206700758758416,2.0148767145729773,1.9177733952244096,1.854511994960056,1.8206700758758416,2.0148767145729773,1.9177733952244096,1.8390738328733098,1.8206700758758416,2.0148767145729773,1.9177733952244096
2003-11-17,2003,1.129305010748249,1.1109852716500177,1.1476247498464802,1.978414470670769,2.001995459513332,2.0680197992233573,2.035007629368345,1.9900470358024043,2.001995459513332,2.0680197992233573,2.035007629368345,1.9869317069342656,2.001995459513332,2.0680197992233573,2.035007629368345
2003-11-24,2003,1.237039499730676,1.1815206323061158,1.292558367155236,2.1671699976647103,2.129100179415621,2.3291901776137354,2.229145178514678,2.151064384576955,2.129100179415621,2.3291901776137354,2.229145178514678,2.174404437743644,2.129100179415621,2.3291901776137354,2.229145178514678
2003-12-01,2003,1.3676700926733851,1.3435627541141106,1.3917774312326596,2.4040214821414057,2.4211000829136275,2.5079829310812527,2.46454150699744,2.3826831248650233,2.4211000829136275,2.5079829310812527,2.46454150699744,2.364990863649128,2.4211000829136275,2.5079829310812527,2.46454150699744
2003-12-08,2003,1.4903819557383826,1.447531760896645,1.5332321505801203,2.596917193652256,2.608452233135754,2.762884335345377,2.6856682842405655,2.60538279872317,2.608452233135754,2.762884335345377,2.6856682842405655,2.644805385328654,2.608452233135754,2.762884335345377,2.6856682842405655
2003-12-15,2003,1.5728397936442635,1.5122910210127032,1.6333885662758238,2.8436156554726453,2.725148419864891,2.9433661964290345,2.834257308146963,2.779081309678039,2.725148419864891,2.9433661964290345,2.834257308146963,2.808652439676451,2.725148419864891,2.9433661964290345,2.834257308146963
2003-12-22,2003,1.3559930657159633,1.1850510037302477,1.526935127701679,2.926113294062951,2.1354619087219064,2.7515371001184254,2.443499504420166,2.8516296452212235,2.1354619087219064,2.7515371001184254,2.443499504420166,2.893434937900162,2.1354619087219064,2.7515371001184254,2.443499504420166
2003-12-29,2003,1.1118965551778868,0.8830897221585537,1.3407033881972197,2.3413882369890353,1.591327679329714,2.4159475055313897,2.003637592430552,2.416028665559327,1.591327679329714,2.4159475055313897,2.003637592430552,2.5735826058914064,1.591327679329714,2.4159475055313897,2.003637592430552
2004-01-05,2004,0.7995613744301684,0.5718680065885987,1.027254742271738,1.8414784157301356,1.057383944182319,1.8993940184604434,1.4783889813213813,1.1656007838581273,1.057383944182319,1.8993940184604434,1.4783889813213813,1.5428592831028447,1.057383944182319,1.8993940184604434,1.4783889813213813
2004-01-12,2004,0.9202538277017452,0.7562008551328663,1.0843068002706242,1.8354155111355601,1.3982153811406697,2.004883273700384,1.701549327420527,1.2070817171070993,1.3982153811406697,2.004883273700384,1.701549327420527,1.6869095216797574,1.3982153811406697,2.004883273700384,1.701549327420527
2004-01-19,2004,0.9964464115978521,0.8661756398422843,1.1267171833534197,1.827119982603901,1.6015587580683837,2.083300072020473,1.8424294150444285,1.438555552076027,1.6015587580683837,2.083300072020473,1.8424294150444285,1.7537090017744328,1.6015587580683837,2.083300072020473,1.8424294150444285
2004-01-26,2004,0.9920761355654276,0.8141923745403076,1.1699598965905476,1.8090565297128332,1.5054417005250287,2.1632558487959224,1.8343487746604756,1.559763466004161,1.5054417005250287,2.1632558487959224,1.8343487746604756,1.7833619448904636,1.5054417005250287,2.1632558487959224,1.8343487746604756
2004-02-02,2004,0.9765445326981342,0.7709660280692548,1.1821230373270137,1.7667727898487275,1.4255161859000522,2.1857454960176486,1.8056308409588502,1.5922068567365342,1.4255161859000522,2.1857454960176486,1.8056308409588502,1.8074616699854404,1.4255161859000522,2.1857454960176486,1.8056308409588502
2004-02-09,2004,0.9583202160274422,0.7630416259263482,1.1535988061285363,1.7916620772136027,1.4108639663378177,2.1330041925316636,1.7719340794347407,1.6142882233430604,1.4108639663378177,2.1330041925316636,1.7719340794347407,1.8426535394736134,1.4108639663378177,2.1330041925316636,1.7719340794347407
2004-02-16,2004,0.9317862862103911,0.742231609845298,1.1213409625754842,1.7200954806293733,1.372386246603956,2.0733594398020703,1.7228728432030131,1.611453666933158,1.372386246603956,2.0733594398020703,1.7228728432030131,1.836515011726131,1.372386246603956,2.0733594398020703,1.7228728432030131
2004-02-23,2004,0.9140477866158176,0.7448657465035162,1.083229826728119,1.874392821303449,1.3772567652850014,2.002891949620292,1.690074357452647,1.642425081146007,1.3772567652850014,2.002891949620292,1.690074357452647,1.7372548912540835,1.3772567652850014,2.002891949620292,1.690074357452647
2004-03-01,2004,0.9111716284810846,0.749931347156818,1.0724119098053513,1.787451377383375,1.3866230608929564,1.9828896212300946,1.6847563410615254,1.7585227715566538,1.3866230608929564,1.9828896212300946,1.6847563410615254,1.665752286115294,1.3866230608929564,1.9828896212300946,1.6847563410615254
2004-03-08,2004,0.9130343580166819,0.7631875795331581,1.0628811365002058,1.7605269549001679,1.4111338345568092,1.9652672213888804,1.6882005279728447,1.8314995162380991,1.4111338345568092,1.9652672213888804,1.6882005279728447,1.6605482337181288,1.4111338345568092,1.9652672213888804,1.6882005279728447
2004-03-15,2004,0.925696565796221,0.786418233066881,1.064974898525561,1.7046183459689954,1.4540873129406628,1.9691385873737621,1.7116129501572126,1.7803298380721873,1.4540873129406628,1.9691385873737621,1.7116129501572126,1.712576873415599,1.4540873129406628,1.9691385873737621,1.7116129501572126
2004-03-22,2004,0.9493197717406837,0.8674224934995406,1.031217049981827,1.6985846464471142,1.6038641904806505,1.906720325416398,1.7552922579485242,1.760682155929863,1.6038641904806505,1.906720325416398,1.7552922579485242,1.7240739878543039,1.6038641904806505,1.906720325416398,1.7552922579485242
2004-03-29,2004,0.9878706965504901,0.9727294083886829,1.0030119847122971,1.7397155895565044,1.7985766761106747,1.8545691597330374,1.8265729179218562,1.8248634507157813,1.7985766761106747,1.8545691597330374,1.8265729179218562,1.7774339206237717,1.7985766761106747,1.8545691597330374,1.8265729179218562
2004-04-05,2004,1.0278862780188593,0.9534339728710938,1.102338583166625,1.820344742185002,1.7628994158386524,2.0382240402750895,1.900561728056871,1.8586163682888175,1.7628994158386524,2.0382240402750895,1.900561728056871,1.8424158780035165,1.7628994158386524,2.0382240402750895,1.900561728056871
2004-04-12,2004,1.0462072028670941,0.9099134525421559,1.1825009531920323,1.868077283820165,1.6824299737504462,2.186444262452068,1.934437118101257,1.8846415641623036,1.6824299737504462,2.186444262452068,1.934437118101257,2.0518539465321424,1.6824299737504462,2.186444262452068,1.934437118101257
2004-04-19,2004,1.047587520128899,0.8725687423214197,1.2226062979363785,1.9578835686907297,1.613379604552305,2.260599044884364,1.9369893247183345,1.9992308142103228,1.613379604552305,2.260599044884364,1.9369893247183345,2.153678078865897,1.613379604552305,2.260599044884364,1.9369893247183345
2004-04-26,2004,1.021826618769377,0.8458051181617223,1.1978481193770316,1.8282156633012603,1.5638936634810245,2.2148211727281315,1.889357418104578,1.8958929391727979,1.5638936634810245,2.2148211727281315,1.889357418104578,2.0714882490220026,1.5638936634810245,2.2148211727281315,1.889357418104578
2004-05-03,2004,1.0197508726786584,0.8483074274867906,1.1911943178705262,1.74701310526962,1.5685204334230758,2.202518293742603,1.8855193635828393,1.9418195151405488,1.5685204334230758,2.202518293742603,1.8855193635828393,1.9010861165759025,1.5685204334230758,2.202518293742603,1.8855193635828393
2004-05-10,2004,1.0263406867658655,0.8930100636702959,1.1596713098614353,1.8143759930679977,1.651175607726377,2.144232251933794,1.8977039298300853,1.8669149961693698,1.651175607726377,2.144232251933794,1.8977039298300853,1.794063263127668,1.651175607726377,2.144232251933794,1.8977039298300853
2004-05-17,2004,1.0322291704647983,0.921759509272649,1.1426988316569477,1.9322668314186238,1.704333332645128,2.1128501397336965,1.908591736189412,1.89929297039802,1.704333332645128,2.1128501397336965,1.908591736189412,1.8586077806334012,1.704333332645128,2.1128501397336965,1.908591736189412
2004-05-24,2004,1.0090795826521792,0.9113511823599585,1.1068079829444,1.9043034929289155,1.6850883361835631,2.0464879604641957,1.8657881483238794,1.8950342305963137,1.6850883361835631,2.0464879604641957,1.8657881483238794,1.8730155907414443,1.6850883361835631,2.0464879604641957,1.8657881483238794
2004-05-31,2004,0.994834208905019,0.9158149216221101,1.0738534961879278,1.8310516630106848,1.6933417900792815,1.9855551144514785,1.83944845226538,1.9203576004524603,1.6933417900792815,1.9855551144514785,1.83944845226538,1.8468336369189962,1.6933417900792815,1.9855551144514785,1.83944845226538
2004-06-07,2004,1.001470415127639,0.9202610950651596,1.0826797351901183,1.847087864170532,1.70156276477548,2.001874830366529,1.8517187975710045,1.8494712405953277,1.70156276477548,2.001874830366529,1.8517187975710045,1.8302901094811137,1.70156276477548,2.001874830366529,1.8517187975710045
2004-06-14,2004,1.0074407414662954,0.9709813910620521,1.0439000918705388,1.8388841862848904,1.7953445920737343,1.9301712698686262,1.8627579309711801,1.8915176618850431,1.7953445920737343,1.9301712698686262,1.8627579309711801,1.8712774928583806,1.7953445920737343,1.9301712698686262,1.8627579309711801
2004-06-21,2004,1.0063374910154324,0.9788899950513353,1.0337849869795293,1.8634299138259935,1.809967600849919,1.9114684409251497,1.8607180208875345,1.8401224858167706,1.809967600849919,1.9114684409251497,1.8607180208875345,1.910546205627928,1.809967600849919,1.9114684409251497,1.8607180208875345
2004-06-28,2004,0.9947283176446261,0.9731689254341706,1.0162877098550818,1.8470614834009775,1.7993893431277814,1.8791159755220461,1.8392526593249137,1.882922670501064,1.7993893431277814,1.8791159755220461,1.8392526593249137,1.8797189140185617,1.7993893431277814,1.8791159755220461,1.8392526593249137
2004-07-05,2004,0.9723875401924162,0.912196338933112,1.0325787414517205,1.7831453300495157,1.6866510306873241,1.9092380929442312,1.7979445618157777,1.8513155555396683,1.6866510306873241,1.9092380929442312,1.7979445618157777,1.803918285786901,1.6866510306873241,1.9092380929442312,1.7979445618157777
2004-07-12,2004,0.9270435334851957,0.8531485316518832,1.0009385353185083,1.7684792620775323,1.577471635024332,1.8507353518039218,1.7141034934141268,1.7381336197377173,1.577471635024332,1.8507353518039218,1.7141034934141268,1.713175953402047,1.577471635024332,1.8507353518039218,1.7141034934141268
2004-07-19,2004,0.8621953016509013,0.7860599599201106,0.938330643381692,1.7372189855577147,1.4534248658922844,1.7349733596127486,1.5941991127525166,1.6654877129342538,1.4534248658922844,1.7349733596127486,1.5941991127525166,1.5859304690264133,1.4534248658922844,1.7349733596127486,1.5941991127525166
2004-07-26,2004,0.812673723046604,0.7509030845799778,0.8744443615132302,1.6780140834077528,1.388419803388379,1.6168476244379626,1.502633713913171,1.6704718588280674,1.388419803388379,1.6168476244379626,1.502633713913171,1.514891323239016,1.388419803388379,1.6168476244379626,1.502633713913171
2004-08-02,2004,0.791985289595399,0.7484415164175662,0.8355290627732319,1.5684506796850588,1.3838683638560798,1.5448932370677058,1.4643808004618928,1.5395086103705076,1.3838683638560798,1.5448932370677058,1.4643808004618928,1.4330770902747323,1.3838683638560798,1.5448932370677058,1.4643808004618928
2004-08-09,2004,0.7999149303683587,0.7610377768451543,0.8387920838915631,1.542727748243417,1.4071588493866902,1.5509265631155003,1.4790427062510951,1.4685124051366496,1.4071588493866902,1.5509265631155003,1.4790427062510951,1.4513850256006313,1.4071588493866902,1.5509265631155003,1.4790427062510951
2004-08-16,2004,0.8258284876704038,0.7750788522383673,0.8765781231024404,1.5370076358366214,1.433120797788741,1.6207929496164124,1.5269568737025767,1.4030978184363079,1.433120797788741,1.6207929496164124,1.5269568737025767,1.5039506490714458,1.433120797788741,1.6207929496164124,1.5269568737025767
2004-08-23,2004,0.8557834261612223,0.8048884117621227,0.9066784405603219,1.5382013877702494,1.4882386733481647,1.676448436596035,1.5823435549720999,1.414347647054639,1.4882386733481647,1.676448436596035,1.5823435549720999,1.5734469259329997,1.4882386733481647,1.676448436596035,1.5823435549720999
2004-08-30,2004,0.8794816884195927,0.8192381023149619,0.9397252745242236,1.541414630007525,1.5147712511803644,1.7375520325952893,1.6261616418878269,1.4579972619380122,1.5147712511803644,1.7375520325952893,1.6261616418878269,1.5970597178309323,1.5147712511803644,1.7375520325952893,1.6261616418878269
2004-09-06,2004,0.8910440505505951,0.8176783250678646,0.9644097760333256,1.6717232003806306,1.5118872230504816,1.7831936758856188,1.6475404494680503,1.5610429803903083,1.5118872230504816,1.7831936758856188,1.6475404494680503,1.6207622731920914,1.5118872230504816,1.7831936758856188,1.6475404494680503
2004-09-13,2004,0.8901124645911825,0.8190046760915938,0.9612202530907713,1.709445625024088,1.514339646093357,1.7772962479648362,1.6458179470290966,1.5522707554380109,1.514339646093357,1.7772962479648362,1.6458179470290966,1.7181228322792415,1.514339646093357,1.7772962479648362,1.6458179470290966
2004-09-20,2004,0.9009836176255422,0.8396844055233808,0.9622828297277037,1.7031151495463726,1.552576465812731,1.7792609521665241,1.6659187089896277,1.6075456801737202,1.552576465812731,1.7792609521665241,1.6659187089896277,1.6323707378888868,1.552576465812731,1.7792609521665241,1.6659187089896277
2004-09-27,2004,0.9141266256882948,0.8861457130012946,0.942107538375295,1.683499170411419,1.6384834233393937,1.7419568384559205,1.6902201308976572,1.6258270795093068,1.6384834233393937,1.7419568384559205,1.6902201308976572,1.6363361232500764,1.6384834233393937,1.7419568384559205,1.6902201308976572
2004-10-04,2004,0.9381243215511873,0.9174497080939092,0.9587989350084654,1.7260099865869278,1.6963645102656382,1.7728192308306525,1.7345918705481453,1.6750600107598155,1.6963645102656382,1.7728192308306525,1.7345918705481453,1.694382254763004,1.6963645102656382,1.7728192308306525,1.7345918705481453
2004-10-11,2004,0.9458047447617549,0.9249354314794543,0.9666740580440555,1.732995150672775,1.710205612805511,1.7873803333234586,1.748792973064485,1.7067722469899416,1.710205612805511,1.7873803333234586,1.748792973064485,1.7249532638185057,1.710205612805511,1.7873803333234586,1.748792973064485
2004-10-18,2004,0.968926506604661,0.9339889983509145,1.0038640148584075,1.7545953238304295,1.7269456579508409,1.8561445634731955,1.7915451107120182,1.7301504546223803,1.7269456579508409,1.8561445634731955,1.7915451107120182,1.7392629197509746,1.7269456579508409,1.8561445634731955,1.7915451107120182
2004-10-25,2004,0.9830504319025005,0.9285816222766405,1.0375192415283605,1.796347147238166,1.7169474195895083,1.9183730775859384,1.8176602485877233,1.8165306346504306,1.7169474195895083,1.9183730775859384,1.8176602485877233,1.7586731506164321,1.7169474195895083,1.9183730775859384,1.8176602485877233
2004-11-01,2004,1.0270044424395122,0.973418702859602,1.0805901820194224,1.796538561930103,1.799851181587404,1.998011246553912,1.898931214070658,1.84477665052066,1.799851181587404,1.998011246553912,1.898931214070658,1.7901138876461056,1.799851181587404,1.998011246553912,1.898931214070658
2004-11-08,2004,1.0642471671611595,1.010360752428325,1.1181335818939941,1.8669054523515702,1.8681570312399727,2.0674289929219953,1.967793012080984,1.8998873650096582,1.8681570312399727,2.0674289929219953,1.967793012080984,1.8554008252431056,1.8681570312399727,2.0674289929219953,1.967793012080984
2004-11-15,2004,1.129305010748249,1.1109852716500177,1.1476247498464802,2.043078041231446,2.054211767280883,2.121958162466142,2.0880849648735125,2.070372650567089,2.054211767280883,2.121958162466142,2.0880849648735125,2.0251597219205433,2.054211767280883,2.121958162466142,2.0880849648735125
2004-11-22,2004,1.237039499730676,1.1815206323061158,1.292558367155236,2.2714953370129374,2.1846316491340083,2.3899404208700314,2.28728603500202,2.2648508011225843,2.1846316491340083,2.3899404208700314,2.28728603500202,2.2774850321446127,2.1846316491340083,2.3899404208700314,2.28728603500202
2004-11-29,2004,1.3676700926733851,1.3435627541141106,1.3917774312326596,2.4598635578859733,2.4842475323569904,2.5733964703491874,2.528822001353089,2.475600053166294,2.4842475323569904,2.5733964703491874,2.528822001353089,2.4723279655778487,2.4842475323569904,2.5733964703491874,2.528822001353089
2004-12-06,2004,1.4903819557383826,1.447531760896645,1.5332321505801203,2.6598826213166595,2.6764862258978965,2.8349462464226423,2.7557162361602696,2.7013954335517125,2.6764862258978965,2.8349462464226423,2.7557162361602696,2.7029450202343686,2.6764862258978965,2.8349462464226423,2.7557162361602696
2004-12-13,2004,1.5728397936442635,1.5122910210127032,1.6333885662758238,2.9077874678184332,2.796226097852488,3.020135459043998,2.9081807784482434,2.9091163818389196,2.796226097852488,3.020135459043998,2.9081807784482434,2.9552483726423455,2.796226097852488,3.020135459043998,2.9081807784482434
2004-12-20,2004,1.3559930657159633,1.1850510037302477,1.526935127701679,2.9391645101395185,2.191159305897228,2.8233030511204045,2.507231178508816,2.9130206894060766,2.191159305897228,2.8233030511204045,2.507231178508816,2.995293297920863,2.191159305897228,2.8233030511204045,2.507231178508816
2004-12-27,2004,1.1118965551778868,0.8830897221585537,1.3407033881972197,2.5132728739781354,1.6328328962711658,2.478960564776659,2.0558967305239126,2.4794084129253537,1.6328328962711658,2.478960564776659,2.0558967305239126,2.4315883503125226,1.6328328962711658,2.478960564776659,2.0558967305239126
2005-01-03,2004,0.9188989665848339,0.8830897221585537,1.3407033881972197,1.9725680460477857,1.6328328962711658,2.478960564776659,1.699044189215358,1.9993311515017578,1.6328328962711658,2.478960564776659,1.699044189215358,1.88227352918863,1.6328328962711658,2.478960564776659,1.699044189215358
2005-01-10,2005,0.7995613744301684,0.5718680065885987,1.027254742271738,1.7879280064577001,1.1162863488609447,2.0052012569144324,1.5607438028876888,1.4329588890642553,1.1162863488609447,2.0052012569144324,1.5607438028876888,1.864058155232491,1.1162863488609447,2.0052012569144324,1.5607438028876888
2005-01-17,2005,0.9202538277017452,0.7562008551328663,1.0843068002706242,1.7363699312979308,1.476104069219355,2.1165668741282584,1.7963354716738067,1.6285705702059112,1.476104069219355,2.1165668741282584,1.7963354716738067,1.9143169343639177,1.476104069219355,2.1165668741282584,1.7963354716738067
2005-01-24,2005,0.9964464115978521,0.8661756398422843,1.1267171833534197,1.880044823637326,1.6907748489721388,2.199351941905875,1.9450633954390073,1.7288390185599425,1.6907748489721388,2.199351941905875,1.9450633954390073,1.9700191720247004,1.6907748489721388,2.199351941905875,1.9450633954390073
2005-01-31,2005,0.9920761355654276,0.8141923745403076,1.1699598965905476,1.8364370771570449,1.5893035151026804,2.2837617181447487,1.9365326166237147,1.8882624285553244,1.5893035151026804,2.2837617181447487,1.9365326166237147,1.893813491719487,1.5893035151026804,2.2837617181447487,1.9365326166237147
2005-02-07,2005,0.9765445326981342,0.7709660280692548,1.1821230373270137,1.8109242131911751,1.5049256867911853,2.3075041688623306,1.906214927826758,1.7587374671527563,1.5049256867911853,2.3075041688623306,1.906214927826758,2.1021567398700407,1.5049256867911853,2.3075041688623306,1.906214927826758
2005-02-14,2005,0.9583202160274422,0.7630416259263482,1.1535988061285363,1.8782205440475963,1.4894572538082316,2.2518248695629026,1.870641061685567,1.8203231754099725,1.4894572538082316,2.2518248695629026,1.870641061685567,1.9879372744091044,1.4894572538082316,2.2518248695629026,1.870641061685567
2005-02-21,2005,0.9317862862103911,0.742231609845298,1.1213409625754842,1.9257475692812864,1.4488361024180216,2.1888575589473453,1.8188468306826833,1.7088314548378842,1.4488361024180216,2.1888575589473453,1.8188468306826833,1.8639211883057978,1.4488361024180216,2.1888575589473453,1.8188468306826833
2005-02-28,2005,0.9140477866158176,0.7448657465035162,1.083229826728119,1.985038728053053,1.4539779371748636,2.1144646217732883,1.784221279474076,1.768049045490794,1.4539779371748636,2.1144646217732883,1.784221279474076,1.7338431695644576,1.4539779371748636,2.1144646217732883,1.784221279474076
2005-03-07,2005,0.9111716284810846,0.749931347156818,1.0724119098053513,1.8533260900843282,1.4638659896501087,2.0933480479400455,1.778607018795077,1.8083385014122342,1.4638659896501087,2.0933480479400455,1.778607018795077,1.7097172636517923,1.4638659896501087,2.0933480479400455,1.778607018795077
2005-03-14,2005,0.9130343580166819,0.7631875795331581,1.0628811365002058,1.8859082965361171,1.4897421552487244,2.0747439784484016,1.782243066848563,1.9814221408647457,1.4897421552487244,2.0747439784484016,1.782243066848563,1.748223375120567,1.4897421552487244,2.0747439784484016,1.782243066848563
2005-03-21,2005,0.925696565796221,0.786418233066881,1.064974898525561,1.8397673569275845,1.5350883909465516,2.0788310019218947,1.8069596964342232,1.8827478396619568,1.5350883909465516,2.0788310019218947,1.8069596964342232,1.7512576757015015,1.5350883909465516,2.0788310019218947,1.8069596964342232
2005-03-28,2005,0.9493197717406837,0.8674224934995406,1.031217049981827,1.794212160560332,1.6932087073111033,2.0129356815645263,1.8530721944378146,1.847337535229197,1.6932087073111033,2.0129356815645263,1.8530721944378146,1.8048370388514914,1.6932087073111033,2.0129356815645263,1.8530721944378146
2005-04-04,2005,0.9878706965504901,0.9727294083886829,1.0030119847122971,1.8277188863135014,1.898767805174709,1.957879394158404,1.9283235996665566,1.896098791224643,1.898767805174709,1.957879394158404,1.9283235996665566,1.8619882780261936,1.898767805174709,1.957879394158404,1.9283235996665566
2005-04-11,2005,1.0278862780188593,0.9534339728710938,1.102338583166625,1.8459766167791973,1.861103115044375,2.151764914341252,2.0064340146928132,1.9489506019193983,1.861103115044375,2.151764914341252,2.0064340146928132,1.9727672522221475,1.861103115044375,2.151764914341252,2.0064340146928132
2005-04-18,2005,1.0462072028670941,0.9099134525421559,1.1825009531920323,1.9401736224857566,1.7761510593622885,2.308241860630847,2.0421964599965676,2.039754594816894,1.7761510593622885,2.308241860630847,2.0421964599965676,1.9407885613144027,1.7761510593622885,2.308241860630847,2.0421964599965676
2005-04-25,2005,1.047587520128899,0.8725687423214197,1.2226062979363785,2.0017667817042453,1.7032541850114111,2.386527493571811,2.044890839291611,1.9503621480349804,1.7032541850114111,2.386527493571811,2.044890839291611,2.0466681602521617,1.7032541850114111,2.386527493571811,2.044890839291611
2005-05-02,2005,1.021826618769377,0.8458051181617223,1.1978481193770316,1.9134361525160717,1.651011590651682,2.338199529023966,1.9946055598378238,1.938874400394725,1.651011590651682,2.338199529023966,1.9946055598378238,2.042118408276633,1.651011590651682,2.338199529023966,1.9946055598378238
